stimulus_prac1,corrAns_prac1,stimulus_test1,corrAns_test1,stimulus_test2,corrAns_test2,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,test1trial.thisRepN,test1trial.thisTrialN,test1trial.thisN,test1trial.thisIndex,test2trial.thisRepN,test2trial.thisTrialN,test2trial.thisN,test2trial.thisIndex,image_welcome.started,resp_Welcome.started,resp_Welcome.keys,resp_Welcome.rt,resp_Instr_Intro.started,image_Instr_Intro.started,resp_Instr_Intro.keys,resp_Instr_Intro.rt,resp_Instr_Prac1.started,image_Instr_Prac1.started,resp_Instr_Prac1.keys,resp_Instr_Prac1.rt,text_trial_Prac1.started,resp_trial_Prac1.started,text_trial_Prac1.stopped,resp_trial_Prac1.keys,resp_trial_Prac1.corr,resp_trial_Prac1.rt,text_Feedback_Prac1.started,resp_trial_Prac1.stopped,text_Feedback_Prac1.stopped,resp_Instr_Test1.started,image_Instr_Test1.started,resp_Instr_Test1.keys,resp_Instr_Test1.rt,text_trial_Test1.started,resp_trial_Test1.started,text_trial_Test1.stopped,resp_trial_Test1.keys,resp_trial_Test1.corr,resp_trial_Test1.rt,resp_trial_Test1.stopped,resp_Instr_Test2.started,image_Instr_Test2.started,resp_Instr_Test2.keys,resp_Instr_Test2.rt,text_trial_Test2.started,key_resp.started,text_trial_Test2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,resp_theEnd.started,image_theEnd.started,resp_theEnd.keys,resp_theEnd.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,X,space,,,,,,,0,36,36,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.99920925000333,138.99920925000333,139.29944720800268,space,1,0.29846712500147987,139.99937504200352,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,37,37,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.99937504200352,139.99937504200352,140.30019279200496,space,1,0.2839500420013792,140.999286708,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,38,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.999286708,140.999286708,141.29922533300123,space,1,0.2654358340005274,141.99927658300294,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,W,none,,,,,,,0,39,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.99927658300294,141.99927658300294,142.29906266699982,None,1,,142.99929641700146,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.99929641700146,142.99929641700146,143.30011991700303,space,1,0.2813204170015524,143.99937333300477,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,K,none,,,,,,,0,41,41,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.99937333300477,143.99937333300477,144.29912712499936,None,1,,144.99947800000518,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,42,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.99947800000518,144.99947800000518,145.29899070800457,space,1,0.25240991699683946,145.99956733300496,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,43,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.99956733300496,145.99956733300496,146.29960454200045,space,1,0.6924479170047562,,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,X,space,,,,,,,0,44,44,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.999713833,146.999713833,147.29940179199912,space,1,0.3212823339999886,147.9995144170025,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
,,V,none,,,,,,,0,45,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.9995144170025,147.9995144170025,148.2994102080047,None,1,,148.999598375005,,,,,,,,,,,,,,,Lari2,001,2022-11-16_14h33.29.939,Trial go no go,2022.2.4,59.82171632951068,
